filename,Bicubic_PSNR,Bicubic_MSE,Bicubic_SSIM,SRCNN_PSNR,SRCNN_MSE,SRCNN_SSIM
agricultural_0012_patch00307.png,30.016,64.7855,0.9373,29.3473,75.57,0.9297
agricultural_0012_patch00308.png,29.1491,79.0998,0.9324,28.4906,92.0485,0.9241
agricultural_0012_patch00309.png,29.2886,76.5988,0.9318,28.7498,86.7154,0.924
agricultural_0012_patch00310.png,30.8761,53.1461,0.9197,30.1741,62.4694,0.9104
agricultural_0012_patch00311.png,31.0328,51.2621,0.9287,30.3008,60.6736,0.92
agricultural_0012_patch00312.png,30.3346,60.2026,0.9388,29.6245,70.898,0.9304
agricultural_0012_patch00313.png,29.7146,69.4422,0.9376,28.9426,82.9506,0.9281
agricultural_0012_patch00314.png,29.7379,69.0697,0.9345,29.0522,80.883,0.9254
agricultural_0012_patch00315.png,31.0273,51.3278,0.9054,30.032,64.547,0.8964
agricultural_0012_patch00316.png,31.3576,47.569,0.9184,30.308,60.573,0.9093
agricultural_0012_patch00317.png,31.0322,51.2702,0.9409,29.8841,66.784,0.9305
agricultural_0012_patch00318.png,30.2435,61.4789,0.9425,29.1552,78.9874,0.9307
agricultural_0012_patch00319.png,29.8054,68.0044,0.9286,28.9477,82.8533,0.9181
agricultural_0012_patch00320.png,29.8527,67.2681,0.9039,29.4156,74.3914,0.8964
agricultural_0012_patch00321.png,30.2395,61.5361,0.9155,29.7454,68.9514,0.9081
agricultural_0012_patch00322.png,29.8825,66.8077,0.9284,29.3101,76.2207,0.9198
agricultural_0012_patch00323.png,29.206,78.0685,0.9253,28.682,88.0812,0.9159
agricultural_0012_patch00324.png,28.8464,84.8095,0.9118,28.422,93.515,0.904
agricultural_0013_patch00325.png,21.0591,509.5292,0.4452,25.1236,199.8557,0.7971
agricultural_0013_patch00326.png,20.9056,527.8675,0.4385,24.9551,207.7658,0.7936
agricultural_0013_patch00327.png,20.8645,532.8827,0.431,24.8636,212.1864,0.7849
agricultural_0013_patch00328.png,20.7825,543.0351,0.4296,24.7058,220.0378,0.781
agricultural_0013_patch00329.png,20.816,538.8606,0.4402,24.8912,210.8451,0.7976
agricultural_0013_patch00330.png,20.9516,522.297,0.4473,25.062,202.7115,0.801
agricultural_0013_patch00331.png,20.8665,532.6314,0.4331,24.8169,214.4826,0.7864
agricultural_0013_patch00332.png,20.8772,531.3263,0.4229,24.7068,219.9876,0.7735
agricultural_0013_patch00333.png,20.8167,538.7802,0.4279,24.7378,218.4244,0.781
agricultural_0013_patch00334.png,20.8229,538.0082,0.4471,24.9709,207.0091,0.8035
agricultural_0013_patch00335.png,20.822,538.1211,0.4407,24.9159,209.6493,0.798
agricultural_0013_patch00336.png,20.7953,541.4355,0.4259,24.7295,218.8418,0.7809
agricultural_0013_patch00337.png,20.8131,539.2298,0.4163,24.6566,222.5452,0.769
agricultural_0013_patch00338.png,20.8313,536.974,0.4275,24.7715,216.7367,0.7822
agricultural_0013_patch00339.png,20.7814,543.1772,0.4502,24.9225,209.331,0.8049
agricultural_0013_patch00340.png,20.7562,546.3332,0.4413,24.7623,217.1969,0.7953
agricultural_0013_patch00341.png,20.767,544.9748,0.4332,24.6918,220.75,0.7865
agricultural_0013_patch00342.png,20.7655,545.1732,0.4212,24.6486,222.9585,0.7741
agricultural_0013_patch00343.png,20.7728,544.246,0.436,24.8222,214.2203,0.7926
agricultural_0013_patch00344.png,20.761,545.7356,0.4534,24.9922,205.9984,0.8111
agricultural_0013_patch00345.png,20.7262,550.1184,0.433,24.7072,219.9698,0.7868
agricultural_0013_patch00346.png,20.764,545.3532,0.4297,24.7083,219.9133,0.7821
agricultural_0013_patch00347.png,20.764,545.353,0.4278,24.7458,218.0208,0.7822
agricultural_0013_patch00348.png,20.7036,552.9904,0.4395,24.8706,211.8464,0.7972
agricultural_0013_patch00349.png,20.6979,553.7255,0.45,24.9853,206.3238,0.8124
agricultural_0014_patch00350.png,18.4131,937.0682,0.4769,23.7937,271.4622,0.8757
agricultural_0014_patch00351.png,18.6469,887.9542,0.4729,24.0984,253.0694,0.8787
agricultural_0014_patch00352.png,18.6476,887.8177,0.4764,24.3839,236.9664,0.8902
agricultural_0014_patch00353.png,18.5512,907.7295,0.4737,24.2967,241.7758,0.8906
agricultural_0014_patch00354.png,18.5062,917.1854,0.4694,24.41,235.5513,0.8914
agricultural_0014_patch00355.png,18.503,917.8587,0.4774,23.8916,265.4108,0.8787
agricultural_0014_patch00356.png,18.6477,887.7921,0.4777,24.0903,253.5418,0.8834
agricultural_0014_patch00357.png,18.5777,902.2075,0.4777,24.2606,243.79,0.8905
agricultural_0014_patch00358.png,18.4495,929.2549,0.4797,24.3645,238.027,0.8962
agricultural_0014_patch00359.png,18.3809,944.0445,0.4697,24.3156,240.7242,0.8924
agricultural_0014_patch00360.png,18.5145,915.443,0.4673,23.9522,261.7338,0.8748
agricultural_0014_patch00361.png,18.6019,897.2084,0.4673,24.1501,250.0737,0.88
agricultural_0014_patch00362.png,18.5202,914.2466,0.4757,24.1532,249.8991,0.8859
agricultural_0014_patch00363.png,18.3917,941.6888,0.4797,24.2538,244.1765,0.8949
agricultural_0014_patch00364.png,18.3297,955.2369,0.475,24.1898,247.7973,0.8935
agricultural_0014_patch00365.png,18.6474,887.8591,0.473,24.0607,255.2749,0.8782
agricultural_0014_patch00366.png,18.6111,895.3071,0.4738,24.0925,253.4156,0.8818
agricultural_0014_patch00367.png,18.5176,914.7951,0.4799,24.0553,255.5932,0.8849
agricultural_0014_patch00368.png,18.3997,939.957,0.4747,24.106,252.6276,0.8887
agricultural_0014_patch00369.png,18.3249,956.2841,0.4758,24.139,250.7158,0.8934
agricultural_0014_patch00370.png,18.5742,902.9447,0.4749,24.0708,254.6848,0.883
agricultural_0014_patch00371.png,18.5947,898.6891,0.4777,24.2184,246.1703,0.8863
agricultural_0014_patch00372.png,18.477,923.3715,0.4811,24.1357,250.9047,0.8894
agricultural_0014_patch00373.png,18.4199,935.6081,0.4766,24.1178,251.94,0.8892
agricultural_0014_patch00374.png,18.3275,955.728,0.4803,24.23,245.514,0.8963
agricultural_0015_patch00375.png,17.3344,1201.2668,0.4551,19.9712,654.5698,0.6724
agricultural_0015_patch00376.png,17.2333,1229.5497,0.452,19.8314,675.9974,0.6675
agricultural_0015_patch00377.png,17.2658,1220.3872,0.4504,19.8104,679.2744,0.663
agricultural_0015_patch00378.png,17.2663,1220.2638,0.454,19.7556,687.8852,0.6607
agricultural_0015_patch00379.png,17.3245,1204.02,0.4639,19.8867,667.4405,0.6755
agricultural_0015_patch00380.png,17.1371,1257.0886,0.4428,19.6264,708.6668,0.6549
agricultural_0015_patch00381.png,17.2237,1232.2836,0.4511,19.744,689.7242,0.6618
agricultural_0015_patch00382.png,17.2913,1213.2576,0.4567,19.8303,676.1677,0.6664
agricultural_0015_patch00383.png,17.2897,1213.692,0.4683,19.8257,676.878,0.6761
agricultural_0015_patch00384.png,17.2936,1212.6187,0.4739,19.8737,669.4349,0.6856
agricultural_0015_patch00385.png,17.0862,1271.917,0.4426,19.5415,722.6477,0.6484
agricultural_0015_patch00386.png,17.2888,1213.963,0.4564,19.7639,686.5852,0.6595
agricultural_0015_patch00387.png,17.3364,1200.7128,0.46,19.8187,677.9666,0.6674
agricultural_0015_patch00388.png,17.3664,1192.439,0.474,19.8832,667.9746,0.6825
agricultural_0015_patch00389.png,17.3436,1198.73,0.4811,19.8956,666.0772,0.69
agricultural_0015_patch00390.png,17.1148,1263.585,0.4375,19.509,728.0851,0.6411
agricultural_0015_patch00391.png,17.2598,1222.0886,0.4506,19.6468,705.3486,0.6527
agricultural_0015_patch00392.png,17.2553,1223.346,0.453,19.6696,701.6444,0.6571
agricultural_0015_patch00393.png,17.3634,1193.2797,0.4802,19.8873,667.3392,0.6849
agricultural_0015_patch00394.png,17.4489,1170.0227,0.5005,19.9063,664.4266,0.696
agricultural_0015_patch00395.png,17.0962,1268.9999,0.436,19.502,729.2566,0.6375
agricultural_0015_patch00396.png,17.2317,1230.0281,0.4514,19.6732,701.0685,0.6571
agricultural_0015_patch00397.png,17.2411,1227.3584,0.4632,19.722,693.2406,0.6698
agricultural_0015_patch00398.png,17.4074,1181.2383,0.4966,19.8976,665.7598,0.6973
agricultural_0015_patch00399.png,17.418,1178.3658,0.5133,19.851,672.9514,0.703
agricultural_0016_patch00400.png,27.6409,111.9404,0.8528,26.2918,152.7198,0.7714
agricultural_0016_patch00401.png,27.6297,112.2314,0.857,26.2968,152.5459,0.7794
agricultural_0016_patch00402.png,27.7857,108.2715,0.8664,26.4333,147.8266,0.7905
agricultural_0016_patch00403.png,27.7978,107.969,0.8776,26.1958,156.1339,0.7972
agricultural_0016_patch00404.png,27.9507,104.2343,0.8879,26.1621,157.3511,0.8087
agricultural_0016_patch00405.png,27.5646,113.926,0.8443,26.287,152.8913,0.7643
agricultural_0016_patch00406.png,27.5471,114.3844,0.852,26.1514,157.7413,0.7716
agricultural_0016_patch00407.png,27.4479,117.0278,0.8622,25.9532,165.1056,0.7778
agricultural_0016_patch00408.png,27.5301,114.8351,0.8821,25.7824,171.7273,0.793
agricultural_0016_patch00409.png,27.5574,114.1141,0.8889,25.7304,173.7981,0.8014
agricultural_0016_patch00410.png,27.4284,117.5552,0.8448,26.0112,162.914,0.7634
agricultural_0016_patch00411.png,27.4696,116.4456,0.8495,25.9781,164.1616,0.7645
agricultural_0016_patch00412.png,27.249,122.5119,0.8593,25.6815,175.7657,0.7713
agricultural_0016_patch00413.png,27.3027,121.0059,0.8721,25.6197,178.284,0.7827
agricultural_0016_patch00414.png,27.2578,122.265,0.8868,25.553,181.0417,0.7997
agricultural_0016_patch00415.png,27.151,125.308,0.842,25.7329,173.6974,0.7573
agricultural_0016_patch00416.png,27.1523,125.2708,0.8454,25.6777,175.9174,0.7572
agricultural_0016_patch00417.png,27.0541,128.1345,0.8508,25.47,184.5357,0.7595
agricultural_0016_patch00418.png,27.1401,125.623,0.8667,25.5427,181.4737,0.7803
agricultural_0016_patch00419.png,27.3564,119.521,0.8865,25.6877,175.5143,0.803
agricultural_0016_patch00420.png,27.0211,129.1141,0.8646,25.3663,188.9962,0.7695
agricultural_0016_patch00421.png,27.3458,119.813,0.8692,25.6183,178.3405,0.7758
agricultural_0016_patch00422.png,27.5074,115.435,0.8738,25.6669,176.3567,0.7815
agricultural_0016_patch00423.png,27.5661,113.8852,0.8702,25.8458,169.2403,0.7848
agricultural_0016_patch00424.png,27.5674,113.8512,0.8851,25.7556,172.7897,0.799
agricultural_0017_patch00425.png,29.6486,70.5053,0.8524,28.4042,93.8984,0.7832
agricultural_0017_patch00426.png,29.2285,77.6656,0.8321,28.0617,101.6032,0.7622
agricultural_0017_patch00427.png,28.9233,83.3207,0.8359,27.7582,108.959,0.7642
agricultural_0017_patch00428.png,29.1575,78.9465,0.8582,27.8046,107.7992,0.7851
agricultural_0017_patch00429.png,29.7834,68.3499,0.8833,28.1735,99.0226,0.81
agricultural_0017_patch00430.png,29.2469,77.3383,0.8255,28.1519,99.5154,0.7533
agricultural_0017_patch00431.png,28.8901,83.9588,0.8159,27.7573,108.9799,0.7426
agricultural_0017_patch00432.png,28.8849,84.0599,0.8424,27.4388,117.2749,0.7616
agricultural_0017_patch00433.png,29.0131,81.6154,0.8753,27.1989,123.9344,0.7879
agricultural_0017_patch00434.png,29.3777,75.0432,0.889,27.3382,120.0226,0.7972
agricultural_0017_patch00435.png,28.897,83.8258,0.8012,27.8779,105.9962,0.7252
agricultural_0017_patch00436.png,28.8103,85.5175,0.8101,27.5505,114.2948,0.7274
agricultural_0017_patch00437.png,28.9965,81.9279,0.8525,27.2271,123.1329,0.758
agricultural_0017_patch00438.png,29.0604,80.7313,0.8803,26.9786,130.3838,0.7792
agricultural_0017_patch00439.png,29.2355,77.5407,0.8914,27.0209,129.1186,0.7879
agricultural_0017_patch00440.png,28.8774,84.2055,0.7928,27.9152,105.091,0.7247
agricultural_0017_patch00441.png,29.0784,80.3968,0.83,27.75,109.1629,0.7499
agricultural_0017_patch00442.png,29.337,75.7495,0.8705,27.3592,119.444,0.7706
agricultural_0017_patch00443.png,29.3577,75.39,0.8887,27.0406,128.5334,0.7786
agricultural_0017_patch00444.png,29.2759,76.823,0.8905,26.9824,130.2681,0.7822
agricultural_0017_patch00445.png,29.1488,79.1037,0.8139,28.1084,100.5171,0.7495
agricultural_0017_patch00446.png,29.5542,72.055,0.8526,28.0579,101.692,0.7743
agricultural_0017_patch00447.png,29.6192,70.9836,0.8784,27.6383,112.0088,0.7822
agricultural_0017_patch00448.png,29.64,70.6447,0.8861,27.5141,115.2577,0.7843
agricultural_0017_patch00449.png,29.4498,73.8072,0.8901,27.2846,121.5124,0.7879
agricultural_0018_patch00450.png,19.5328,724.1101,0.3724,20.7062,552.6642,0.5099
agricultural_0018_patch00451.png,19.1208,796.1618,0.3628,20.3015,606.6333,0.5025
agricultural_0018_patch00452.png,19.086,802.5674,0.3616,20.3377,601.6054,0.5133
agricultural_0018_patch00453.png,19.221,778.0036,0.371,20.3823,595.4627,0.509
agricultural_0018_patch00454.png,19.3376,757.3986,0.3616,20.5635,571.1256,0.5066
agricultural_0018_patch00455.png,19.5486,721.4666,0.3767,20.7171,551.2732,0.5144
agricultural_0018_patch00456.png,19.0951,800.8826,0.3627,20.2522,613.5628,0.5004
agricultural_0018_patch00457.png,19.1316,794.1798,0.3597,20.3371,601.6818,0.5082
agricultural_0018_patch00458.png,19.2954,764.7916,0.3726,20.445,586.9174,0.5086
agricultural_0018_patch00459.png,19.3883,748.5996,0.3653,20.6089,565.1788,0.5077
agricultural_0018_patch00460.png,19.4946,730.5054,0.3773,20.6849,555.3754,0.5167
agricultural_0018_patch00461.png,19.2523,772.4084,0.3665,20.3918,594.1562,0.5049
agricultural_0018_patch00462.png,19.2238,777.5064,0.3641,20.4205,590.2486,0.507
agricultural_0018_patch00463.png,19.365,752.6338,0.3705,20.5146,577.5949,0.5088
agricultural_0018_patch00464.png,19.3315,758.4634,0.3614,20.5484,573.1104,0.5048
agricultural_0018_patch00465.png,19.4295,741.5408,0.3671,20.6194,563.8139,0.5097
agricultural_0018_patch00466.png,19.2982,764.2976,0.3648,20.52,576.8747,0.5112
agricultural_0018_patch00467.png,19.2799,767.5171,0.3761,20.5043,578.9598,0.5249
agricultural_0018_patch00468.png,19.3701,751.7501,0.3811,20.5663,570.7589,0.5242
agricultural_0018_patch00469.png,19.2772,768.0045,0.3669,20.5135,577.74,0.5115
agricultural_0018_patch00470.png,19.2256,777.1784,0.3645,20.3814,595.584,0.505
agricultural_0018_patch00471.png,19.2403,774.557,0.3583,20.414,591.1256,0.5025
agricultural_0018_patch00472.png,19.1664,787.8508,0.3641,20.3406,601.1972,0.5068
agricultural_0018_patch00473.png,19.3904,748.2317,0.368,20.5615,571.3904,0.5093
agricultural_0018_patch00474.png,19.3206,760.3618,0.3753,20.4574,585.2523,0.5104
agricultural_0019_patch00475.png,31.2402,48.872,0.897,30.3174,60.4423,0.8677
agricultural_0019_patch00476.png,31.5544,45.461,0.902,30.6269,56.2846,0.8725
agricultural_0019_patch00477.png,31.6733,44.2331,0.8995,30.7661,54.5093,0.8699
agricultural_0019_patch00478.png,32.1001,40.0932,0.9015,31.063,50.9077,0.8688
agricultural_0019_patch00479.png,32.4112,37.3219,0.8984,31.2474,48.7911,0.8679
agricultural_0019_patch00480.png,32.7883,34.2175,0.9391,31.5566,45.4386,0.9201
agricultural_0019_patch00481.png,32.8006,34.1211,0.9365,31.6242,44.7359,0.9172
agricultural_0019_patch00482.png,32.8714,33.5691,0.9316,31.6536,44.4344,0.9104
agricultural_0019_patch00483.png,32.9368,33.0675,0.9278,31.6634,44.3341,0.9045
agricultural_0019_patch00484.png,33.0993,31.8533,0.9225,31.7102,43.8592,0.8995
agricultural_0019_patch00485.png,32.5785,35.9116,0.94,31.4899,46.1412,0.928
agricultural_0019_patch00486.png,32.202,39.163,0.932,31.1912,49.4269,0.919
agricultural_0019_patch00487.png,32.2058,39.1292,0.9239,31.1936,49.3993,0.9076
agricultural_0019_patch00488.png,32.1029,40.0672,0.9186,31.05,51.0599,0.9013
agricultural_0019_patch00489.png,32.3857,37.5413,0.9162,31.2313,48.9721,0.8991
agricultural_0019_patch00490.png,31.4374,46.7023,0.9388,30.9364,52.4132,0.9333
agricultural_0019_patch00491.png,30.9136,52.689,0.9243,30.4084,59.1888,0.9175
agricultural_0019_patch00492.png,30.8977,52.8826,0.9139,30.1311,63.091,0.9011
agricultural_0019_patch00493.png,31.1717,49.6492,0.9138,30.1895,62.2491,0.8986
agricultural_0019_patch00494.png,31.6305,44.6715,0.9182,30.4327,58.859,0.9014
agricultural_0019_patch00495.png,31.5021,46.0121,0.938,30.7535,54.6675,0.9337
agricultural_0019_patch00496.png,30.9353,52.427,0.9237,30.3299,60.2684,0.9195
agricultural_0019_patch00497.png,30.6939,55.4236,0.9133,29.9342,66.0182,0.9036
agricultural_0019_patch00498.png,30.8102,53.9582,0.9136,29.7973,68.1321,0.8988
agricultural_0019_patch00499.png,31.112,50.3366,0.9179,29.8701,66.9993,0.8993
agricultural_0020_patch00500.png,19.2514,772.5827,0.3674,20.1851,623.1191,0.4968
agricultural_0020_patch00501.png,19.0252,813.8816,0.3647,19.9963,650.8077,0.5085
agricultural_0020_patch00502.png,18.8579,845.8349,0.3697,19.778,684.3556,0.5036
agricultural_0020_patch00503.png,18.8696,843.5721,0.3684,19.8924,666.5614,0.5091
agricultural_0020_patch00504.png,18.9592,826.3514,0.3649,19.9768,653.7307,0.4929
agricultural_0020_patch00505.png,19.2042,781.0138,0.3528,20.1801,623.8368,0.4827
agricultural_0020_patch00506.png,18.9497,828.149,0.3668,19.9404,659.2298,0.4999
agricultural_0020_patch00507.png,18.8835,840.8677,0.3608,19.8552,672.2912,0.4998
agricultural_0020_patch00508.png,18.885,840.5777,0.3654,19.8593,671.6587,0.5065
agricultural_0020_patch00509.png,18.9141,834.9757,0.3573,19.9583,656.5236,0.4897
agricultural_0020_patch00510.png,19.0862,802.5315,0.371,20.0265,646.289,0.4994
agricultural_0020_patch00511.png,19.0553,808.26,0.3717,20.0363,644.8314,0.5096
agricultural_0020_patch00512.png,19.088,802.1928,0.3624,20.0063,649.3144,0.5054
agricultural_0020_patch00513.png,18.9438,829.2748,0.3671,19.9704,654.7006,0.516
agricultural_0020_patch00514.png,18.7823,860.7009,0.3641,19.7819,683.7381,0.4944
agricultural_0020_patch00515.png,18.9831,821.8004,0.363,19.9039,664.7978,0.4936
agricultural_0020_patch00516.png,19.1647,788.1576,0.3661,20.0525,642.4348,0.5008
agricultural_0020_patch00517.png,19.0967,800.587,0.3664,20.0263,646.3196,0.5156
agricultural_0020_patch00518.png,18.867,844.0772,0.3683,19.9068,664.3517,0.523
agricultural_0020_patch00519.png,18.6476,887.8187,0.3649,19.6629,702.728,0.5003
agricultural_0020_patch00520.png,18.979,822.5774,0.3682,19.842,674.3407,0.4946
agricultural_0020_patch00521.png,19.3311,758.5179,0.388,20.2478,614.1816,0.5194
agricultural_0020_patch00522.png,19.0867,802.4424,0.3811,20.0366,644.7964,0.525
agricultural_0020_patch00523.png,18.7975,857.6907,0.3677,19.8416,674.408,0.5199
agricultural_0020_patch00524.png,18.5871,900.2671,0.362,19.5852,715.416,0.4957
agricultural_0021_patch00525.png,22.4171,372.708,0.7015,21.7394,435.655,0.6039
agricultural_0021_patch00526.png,22.4287,371.7146,0.7128,21.8437,425.3164,0.6238
agricultural_0021_patch00527.png,22.1065,400.3381,0.7138,21.3986,471.2117,0.6134
agricultural_0021_patch00528.png,21.9645,413.6472,0.714,21.3007,481.9574,0.6218
agricultural_0021_patch00529.png,21.886,421.191,0.716,21.1394,500.2015,0.6196
agricultural_0021_patch00530.png,22.2462,387.6721,0.698,21.6226,447.5292,0.6019
agricultural_0021_patch00531.png,22.1052,400.4642,0.7142,21.5554,454.5052,0.6271
agricultural_0021_patch00532.png,21.7383,435.7632,0.7173,20.9999,516.519,0.6173
agricultural_0021_patch00533.png,21.4283,468.0064,0.7039,20.7821,543.083,0.6104
agricultural_0021_patch00534.png,21.3728,474.0214,0.7063,20.6657,557.8414,0.6091
agricultural_0021_patch00535.png,21.9728,412.8612,0.7045,21.3416,477.4466,0.6087
agricultural_0021_patch00536.png,21.7367,435.9212,0.7143,21.2287,490.0128,0.6273
agricultural_0021_patch00537.png,21.4164,469.2894,0.7092,20.7873,542.4358,0.6194
agricultural_0021_patch00538.png,21.1982,493.4704,0.7016,20.5795,569.0272,0.6126
agricultural_0021_patch00539.png,21.181,495.4244,0.7085,20.5003,579.4948,0.6198
agricultural_0021_patch00540.png,21.7158,438.0312,0.7287,21.0679,508.5017,0.6337
agricultural_0021_patch00541.png,21.5366,456.4771,0.7296,21.0446,511.2353,0.645
agricultural_0021_patch00542.png,21.4989,460.4548,0.7269,20.9784,519.0887,0.6507
agricultural_0021_patch00543.png,21.4893,461.4818,0.7178,20.9431,523.326,0.6397
agricultural_0021_patch00544.png,21.4169,469.2382,0.7172,20.8366,536.3142,0.6446
agricultural_0021_patch00545.png,21.6672,442.9582,0.737,20.9214,525.9495,0.6473
agricultural_0021_patch00546.png,21.6216,447.6282,0.7327,21.0321,512.7102,0.65
agricultural_0021_patch00547.png,21.773,432.298,0.723,21.2927,482.8494,0.6546
agricultural_0021_patch00548.png,22.0537,405.2409,0.736,21.4476,465.9264,0.662
agricultural_0021_patch00549.png,21.963,413.7912,0.737,21.3952,471.5828,0.6722
agricultural_0022_patch00550.png,19.2215,777.9102,0.6941,19.3368,757.5225,0.6087
agricultural_0022_patch00551.png,19.3613,753.2671,0.6835,19.1676,787.6204,0.5995
agricultural_0022_patch00552.png,18.8274,851.8078,0.6666,18.7162,873.8911,0.5766
agricultural_0022_patch00553.png,18.1511,995.3442,0.6657,18.1549,994.46,0.583
agricultural_0022_patch00554.png,17.3598,1194.2562,0.6544,17.5183,1151.4586,0.5762
agricultural_0022_patch00555.png,18.9784,822.698,0.6846,19.1161,797.0151,0.5877
agricultural_0022_patch00556.png,19.1532,790.2434,0.6768,18.9691,824.4563,0.5816
agricultural_0022_patch00557.png,18.5761,902.5452,0.6595,18.499,918.7188,0.5655
agricultural_0022_patch00558.png,17.9493,1042.689,0.6503,17.9705,1037.6028,0.5688
agricultural_0022_patch00559.png,17.4897,1159.073,0.6481,17.5096,1153.7833,0.5651
agricultural_0022_patch00560.png,19.3254,759.5262,0.6773,19.1203,796.2434,0.5768
agricultural_0022_patch00561.png,19.1977,782.1903,0.6697,18.9381,830.3616,0.5756
